event_id,date_of_event,country,Place,Orchestra,program,conductor
1052,1985-09-28,United States,New York,Vienna Philharmonic,Bra 68,Lorin Maazel
1052,1985-09-28,United States,New York,Vienna Philharmonic,Moz 550,Lorin Maazel
1052,1985-09-28,United States,New York,Vienna Philharmonic,Straw Oiseau,Lorin Maazel
1053,1985-11-20,Germany,Munich,Vienna Philharmonic,Mah 1,Lorin Maazel
1053,1985-11-20,Germany,Munich,Vienna Philharmonic,Schb 759,Lorin Maazel
1054,1985-11-21,Germany,Munich,Vienna Philharmonic,Moz 551,Lorin Maazel
1054,1985-11-21,Germany,Munich,Vienna Philharmonic,Str 40,Lorin Maazel
1055,1986-04-13,Japan,Tokyo,Vienna Philharmonic,Moz 183,Lorin Maazel
1055,1986-04-13,Japan,Tokyo,Vienna Philharmonic,Str 20,Lorin Maazel
1055,1986-04-13,Japan,Tokyo,Vienna Philharmonic,Tsch 64,Lorin Maazel
1056,1986-04-14,Japan,Tokyo,Vienna Philharmonic,Bee 60,Lorin Maazel
1056,1986-04-14,Japan,Tokyo,Vienna Philharmonic,Bra 73,Lorin Maazel
1057,1986-04-15,Japan,Matsudo,Vienna Philharmonic,Moz 183,Lorin Maazel
1057,1986-04-15,Japan,Matsudo,Vienna Philharmonic,Str 20,Lorin Maazel
1057,1986-04-15,Japan,Matsudo,Vienna Philharmonic,Tsch 64,Lorin Maazel
1058,1986-04-17,Japan,Nagano,Vienna Philharmonic,Moz 183,Lorin Maazel
1058,1986-04-17,Japan,Nagano,Vienna Philharmonic,Str 20,Lorin Maazel
1058,1986-04-17,Japan,Nagano,Vienna Philharmonic,Tsch 64,Lorin Maazel
1059,1986-04-18,Japan,Nagoya,Vienna Philharmonic,Bee 60,Lorin Maazel
1059,1986-04-18,Japan,Nagoya,Vienna Philharmonic,Bra 73,Lorin Maazel
1060,1986-04-19,Japan,Osaka,Vienna Philharmonic,Bee 60,Lorin Maazel
1060,1986-04-19,Japan,Osaka,Vienna Philharmonic,Bra 73,Lorin Maazel
1061,1986-04-21,Japan,Kurashiki,Vienna Philharmonic,Moz 183,Lorin Maazel
1061,1986-04-21,Japan,Kurashiki,Vienna Philharmonic,Str 20,Lorin Maazel
1061,1986-04-21,Japan,Kurashiki,Vienna Philharmonic,Tsch 64,Lorin Maazel
1062,1986-04-22,Japan,Hiroshima,Vienna Philharmonic,Moz 183,Lorin Maazel
1062,1986-04-22,Japan,Hiroshima,Vienna Philharmonic,Str 20,Lorin Maazel
1062,1986-04-22,Japan,Hiroshima,Vienna Philharmonic,Tsch 64,Lorin Maazel
1063,1986-04-23,Japan,Kugamoto,Vienna Philharmonic,Moz 183,Lorin Maazel
1063,1986-04-23,Japan,Kugamoto,Vienna Philharmonic,Str 20,Lorin Maazel
1063,1986-04-23,Japan,Kugamoto,Vienna Philharmonic,Tsch 64,Lorin Maazel
1064,1986-04-24,Japan,Kagoshima,Vienna Philharmonic,Moz 183,Lorin Maazel
1064,1986-04-24,Japan,Kagoshima,Vienna Philharmonic,Str 20,Lorin Maazel
1064,1986-04-24,Japan,Kagoshima,Vienna Philharmonic,Tsch 64,Lorin Maazel
1065,1986-09-22,Germany,Cologne,Vienna Philharmonic,Bee 68,Claudio Abbado
1065,1986-09-22,Germany,Cologne,Vienna Philharmonic,Bee 92,Claudio Abbado
1066,1986-09-23,Germany,Bonn,Vienna Philharmonic,Bee 68,Claudio Abbado
1066,1986-09-23,Germany,Bonn,Vienna Philharmonic,Bee 92,Claudio Abbado
1067,1986-09-24,Germany,Düsseldorf,Vienna Philharmonic,Bee 68,Claudio Abbado
1067,1986-09-24,Germany,Düsseldorf,Vienna Philharmonic,Bee 92,Claudio Abbado
1068,1986-09-25,Belgium,Brussels,Vienna Philharmonic,Bee 68,Claudio Abbado
1068,1986-09-25,Belgium,Brussels,Vienna Philharmonic,Bee 92,Claudio Abbado
1069,1986-10-20,Switzerland,Zürich,Vienna Philharmonic,Bee 68,Claudio Abbado
1069,1986-10-20,Switzerland,Zürich,Vienna Philharmonic,Bee 92,Claudio Abbado
1070,1987-03-03,United States,Ann Arbor,Vienna Philharmonic,Bee 21,Claudio Abbado
1070,1987-03-03,United States,Ann Arbor,Vienna Philharmonic,Bee 55,Claudio Abbado
1071,1987-03-04,United States,Ann Arbor,Vienna Philharmonic,Bee 60,Claudio Abbado
1071,1987-03-04,United States,Ann Arbor,Vienna Philharmonic,Bee 68,Claudio Abbado
1072,1987-03-06,United States,New York,Vienna Philharmonic,Bee 55,Claudio Abbado
1072,1987-03-06,United States,New York,Vienna Philharmonic,Bee 58,Claudio Abbado
1072,1987-03-06,United States,New York,Vienna Philharmonic,Bee 84,Claudio Abbado
1073,1987-03-07,United States,New York,Vienna Philharmonic,Bee 19,Claudio Abbado
1073,1987-03-07,United States,New York,Vienna Philharmonic,Bee 21,Claudio Abbado
1073,1987-03-07,United States,New York,Vienna Philharmonic,Bee 67,Claudio Abbado
1074,1987-03-09,United States,New York,Vienna Philharmonic,Bee 15,Claudio Abbado
1074,1987-03-09,United States,New York,Vienna Philharmonic,Bee 62,Claudio Abbado
1074,1987-03-09,United States,New York,Vienna Philharmonic,Bee 68,Claudio Abbado
1075,1987-03-10,United States,New York,Vienna Philharmonic,Bee 36,Claudio Abbado
1075,1987-03-10,United States,New York,Vienna Philharmonic,Bee 37,Claudio Abbado
1075,1987-03-10,United States,New York,Vienna Philharmonic,Bee 92,Claudio Abbado
1076,1987-03-12,United States,New York,Vienna Philharmonic,Bee 60,Claudio Abbado
1076,1987-03-12,United States,New York,Vienna Philharmonic,Bee 72b,Claudio Abbado
1076,1987-03-12,United States,New York,Vienna Philharmonic,Bee 73,Claudio Abbado
1077,1987-03-13,United States,New York,Vienna Philharmonic,Bee 125,Claudio Abbado
1077,1987-03-13,United States,New York,Vienna Philharmonic,Bee 93,Claudio Abbado
1078,1987-03-15,United States,Los Angeles,Vienna Philharmonic,Bee 21,Claudio Abbado
1078,1987-03-15,United States,Los Angeles,Vienna Philharmonic,Bee 55,Claudio Abbado
1079,1987-03-20,Japan,Osaka,Vienna Philharmonic,Bee 67,Claudio Abbado
1079,1987-03-20,Japan,Osaka,Vienna Philharmonic,Bee 68,Claudio Abbado
1080,1987-03-21,Japan,Nagoya,Vienna Philharmonic,Bee 67,Claudio Abbado
1080,1987-03-21,Japan,Nagoya,Vienna Philharmonic,Bee 68,Claudio Abbado
1081,1987-03-23,Japan,Tokyo,Vienna Philharmonic,Bee 60,Claudio Abbado
1081,1987-03-23,Japan,Tokyo,Vienna Philharmonic,Bee 68,Claudio Abbado
1082,1987-03-24,Japan,Tokyo,Vienna Philharmonic,Bee 21,Claudio Abbado
1082,1987-03-24,Japan,Tokyo,Vienna Philharmonic,Bee 55,Claudio Abbado
1083,1987-03-25,Japan,Tokyo,Vienna Philharmonic,Bee 67,Claudio Abbado
1083,1987-03-25,Japan,Tokyo,Vienna Philharmonic,Bee 93,Claudio Abbado
1084,1987-03-27,Japan,Tokyo,Vienna Philharmonic,Bee 36,Claudio Abbado
1084,1987-03-27,Japan,Tokyo,Vienna Philharmonic,Bee 92,Claudio Abbado
1085,1987-03-28,Japan,Tokyo,Vienna Philharmonic,Bee 125,Claudio Abbado
1086,1987-09-03,Switzerland,Lucerne,Vienna Philharmonic,Mah 5,Leonard Bernstein
1087,1987-09-04,Switzerland,Lucerne,Vienna Philharmonic,Bern 1,Leonard Bernstein
1087,1987-09-04,Switzerland,Lucerne,Vienna Philharmonic,Moz 201,Leonard Bernstein
1087,1987-09-04,Switzerland,Lucerne,Vienna Philharmonic,Sib 82,Leonard Bernstein
1088,1987-09-06,Germany,Frankfurt,Vienna Philharmonic,Mah 5,Leonard Bernstein
1088,1987-09-06,Germany,Frankfurt,Vienna Philharmonic,Moz 201,Leonard Bernstein
1089,1987-09-07,Germany,Frankfurt,Vienna Philharmonic,Mah 5,Leonard Bernstein
1089,1987-09-07,Germany,Frankfurt,Vienna Philharmonic,Moz 201,Leonard Bernstein
1090,1987-09-10,Great Britain,London,Vienna Philharmonic,Mah 5,Leonard Bernstein
1090,1987-09-10,Great Britain,London,Vienna Philharmonic,Moz 622,Leonard Bernstein
1091,1987-09-11,Great Britain,London,Vienna Philharmonic,Bee 125,Claudio Abbado
1091,1987-09-11,Great Britain,London,Vienna Philharmonic,Moz 375,Claudio Abbado
1092,1987-09-14,United States,Los Angeles,Vienna Philharmonic,Mah 5,Leonard Bernstein
1092,1987-09-14,United States,Los Angeles,Vienna Philharmonic,Moz 622,Leonard Bernstein
1093,1987-09-15,United States,Los Angeles,Vienna Philharmonic,Bern 1,Leonard Bernstein
1093,1987-09-15,United States,Los Angeles,Vienna Philharmonic,Moz 201,Leonard Bernstein
1093,1987-09-15,United States,Los Angeles,Vienna Philharmonic,Sib 82,Leonard Bernstein
1094,1987-09-17,United States,San Francisco,Vienna Philharmonic,Mah 5,Leonard Bernstein
1094,1987-09-17,United States,San Francisco,Vienna Philharmonic,Moz 622,Leonard Bernstein
1095,1987-09-18,United States,Concord,Vienna Philharmonic,Bern 1,Leonard Bernstein
1095,1987-09-18,United States,Concord,Vienna Philharmonic,Moz 201,Leonard Bernstein
1095,1987-09-18,United States,Concord,Vienna Philharmonic,Sib 82,Leonard Bernstein
1096,1987-09-20,United States,Chicago,Vienna Philharmonic,Bern 1,Leonard Bernstein
1096,1987-09-20,United States,Chicago,Vienna Philharmonic,Moz 201,Leonard Bernstein
1096,1987-09-20,United States,Chicago,Vienna Philharmonic,Sib 82,Leonard Bernstein
1097,1987-09-21,United States,Ann Arbor,Vienna Philharmonic,Mah 5,Leonard Bernstein
1097,1987-09-21,United States,Ann Arbor,Vienna Philharmonic,Moz 622,Leonard Bernstein
1098,1987-09-22,United States,Ann Arbor,Vienna Philharmonic,Bern 1,Leonard Bernstein
1098,1987-09-22,United States,Ann Arbor,Vienna Philharmonic,Moz 201,Leonard Bernstein
1098,1987-09-22,United States,Ann Arbor,Vienna Philharmonic,Sib 82,Leonard Bernstein
1099,1987-09-24,United States,New York,Vienna Philharmonic,Bern 1,Leonard Bernstein
1099,1987-09-24,United States,New York,Vienna Philharmonic,Moz 201,Leonard Bernstein
1099,1987-09-24,United States,New York,Vienna Philharmonic,Sib 82,Leonard Bernstein
1100,1987-09-25,United States,New York,Vienna Philharmonic,Mah 5,Leonard Bernstein
1100,1987-09-25,United States,New York,Vienna Philharmonic,Moz 622,Leonard Bernstein
1101,1987-09-26,United States,New York,Vienna Philharmonic,Bern 1,Leonard Bernstein
1101,1987-09-26,United States,New York,Vienna Philharmonic,Moz 201,Leonard Bernstein
1101,1987-09-26,United States,New York,Vienna Philharmonic,Sib 82,Leonard Bernstein
1102,1987-10-17,Germany,Berlin,Vienna Philharmonic,Bee 67,Claudio Abbado
1102,1987-10-17,Germany,Berlin,Vienna Philharmonic,Berg 6,Claudio Abbado
1102,1987-10-17,Germany,Berlin,Vienna Philharmonic,Webern 6,Claudio Abbado
1103,1987-10-25,GDR,East Berlin,Vienna Philharmonic,Bee 67,Claudio Abbado
1103,1987-10-25,GDR,East Berlin,Vienna Philharmonic,Berg 6,Claudio Abbado
1103,1987-10-25,GDR,East Berlin,Vienna Philharmonic,Webern 6,Claudio Abbado
1104,1987-10-27,Germany,Hamburg,Vienna Philharmonic,Bee 67,Claudio Abbado
1104,1987-10-27,Germany,Hamburg,Vienna Philharmonic,Berg 6,Claudio Abbado
1104,1987-10-27,Germany,Hamburg,Vienna Philharmonic,Webern 6,Claudio Abbado
1105,1987-10-28,France,Lille,Vienna Philharmonic,Bee 67,Claudio Abbado
1105,1987-10-28,France,Lille,Vienna Philharmonic,Berg 6,Claudio Abbado
1105,1987-10-28,France,Lille,Vienna Philharmonic,Webern 6,Claudio Abbado
1106,1987-10-29,Belgium,Brussels,Vienna Philharmonic,Bee 67,Claudio Abbado
1106,1987-10-29,Belgium,Brussels,Vienna Philharmonic,Berg 6,Claudio Abbado
1106,1987-10-29,Belgium,Brussels,Vienna Philharmonic,Webern 6,Claudio Abbado
1107,1987-10-31,Belgium,Antwerp,Vienna Philharmonic,Moz 320,Claudio Abbado
1107,1987-10-31,Belgium,Antwerp,Vienna Philharmonic,Moz 504,Claudio Abbado
1107,1987-10-31,Belgium,Antwerp,Vienna Philharmonic,Moz 546,Claudio Abbado
1108,1987-11-01,Germany,Stuttgart,Vienna Philharmonic,Moz 320,Claudio Abbado
1108,1987-11-01,Germany,Stuttgart,Vienna Philharmonic,Moz 504,Claudio Abbado
1108,1987-11-01,Germany,Stuttgart,Vienna Philharmonic,Moz 546,Claudio Abbado
1109,1987-11-02,Czechoslovakia,Prague,Vienna Philharmonic,Moz 320,Claudio Abbado
1109,1987-11-02,Czechoslovakia,Prague,Vienna Philharmonic,Moz 504,Claudio Abbado
1109,1987-11-02,Czechoslovakia,Prague,Vienna Philharmonic,Moz 546,Claudio Abbado
1110,1988-02-08,Germany,Wuppertal,Vienna Philharmonic,Bee 55,Claudio Abbado
1110,1988-02-08,Germany,Wuppertal,Vienna Philharmonic,Bee 60,Claudio Abbado
1111,1988-02-10,France,Paris,Vienna Philharmonic,Bee 55,Claudio Abbado
1111,1988-02-10,France,Paris,Vienna Philharmonic,Bee 58,Claudio Abbado
1111,1988-02-10,France,Paris,Vienna Philharmonic,Bee 84,Claudio Abbado
1112,1988-02-11,France,Paris,Vienna Philharmonic,Bee 19,Claudio Abbado
1112,1988-02-11,France,Paris,Vienna Philharmonic,Bee 21,Claudio Abbado
1112,1988-02-11,France,Paris,Vienna Philharmonic,Bee 67,Claudio Abbado
1113,1988-02-13,France,Paris,Vienna Philharmonic,Bee 36,Claudio Abbado
1113,1988-02-13,France,Paris,Vienna Philharmonic,Bee 37,Claudio Abbado
1113,1988-02-13,France,Paris,Vienna Philharmonic,Bee 92,Claudio Abbado
1114,1988-02-14,France,Paris,Vienna Philharmonic,Bee 15,Claudio Abbado
1114,1988-02-14,France,Paris,Vienna Philharmonic,Bee 60,Claudio Abbado
1114,1988-02-14,France,Paris,Vienna Philharmonic,Bee 93,Claudio Abbado
1115,1988-02-16,France,Paris,Vienna Philharmonic,Bee 68,Claudio Abbado
1115,1988-02-16,France,Paris,Vienna Philharmonic,Bee 73,Claudio Abbado
1116,1988-02-17,France,Paris,Vienna Philharmonic,Bee 125,Claudio Abbado
1117,1988-02-19,Germany,Stuttgart,Vienna Philharmonic,Bee 60,Claudio Abbado
1117,1988-02-19,Germany,Stuttgart,Vienna Philharmonic,Bee 92,Claudio Abbado
1118,1988-02-20,Italy,Naples,Vienna Philharmonic,Bee 67,Claudio Abbado
1118,1988-02-20,Italy,Naples,Vienna Philharmonic,Bee 68,Claudio Abbado
1119,1988-02-22,Italy,Milan,Vienna Philharmonic,Bee 67,Claudio Abbado
1119,1988-02-22,Italy,Milan,Vienna Philharmonic,Bee 73,Claudio Abbado
1119,1988-02-22,Italy,Milan,Vienna Philharmonic,Bee 84,Claudio Abbado
1120,1988-02-23,Spain,Barcelona,Vienna Philharmonic,Bee 60,Claudio Abbado
1120,1988-02-23,Spain,Barcelona,Vienna Philharmonic,Bee 92,Claudio Abbado
1121,1988-02-24,Spain,Madrid,Vienna Philharmonic,Bee 67,Claudio Abbado
1121,1988-02-24,Spain,Madrid,Vienna Philharmonic,Bee 68,Claudio Abbado
1122,1988-09-07,Germany,Neumünster,Vienna Philharmonic,Bee 72b,Leonard Bernstein
1122,1988-09-07,Germany,Neumünster,Vienna Philharmonic,Bern Halil,Leonard Bernstein
1122,1988-09-07,Germany,Neumünster,Vienna Philharmonic,Bern Prelude,Leonard Bernstein
1122,1988-09-07,Germany,Neumünster,Vienna Philharmonic,Bra 98,Leonard Bernstein
1123,1988-09-08,Switzerland,Lucerne,Vienna Philharmonic,Bee 72b,Leonard Bernstein
1123,1988-09-08,Switzerland,Lucerne,Vienna Philharmonic,Bern Halil,Leonard Bernstein
1123,1988-09-08,Switzerland,Lucerne,Vienna Philharmonic,Bern Prelude,Leonard Bernstein
1123,1988-09-08,Switzerland,Lucerne,Vienna Philharmonic,Bra 98,Leonard Bernstein
1124,1988-09-10,Israel,Jerusalem,Vienna Philharmonic,Bee 72b,Leonard Bernstein
1124,1988-09-10,Israel,Jerusalem,Vienna Philharmonic,Bern Halil,Leonard Bernstein
1124,1988-09-10,Israel,Jerusalem,Vienna Philharmonic,Bern Prelude,Leonard Bernstein
1124,1988-09-10,Israel,Jerusalem,Vienna Philharmonic,Bra 98,Leonard Bernstein
1125,1988-09-13,Israel,Tel Aviv,Vienna Philharmonic,Bee 72b,Leonard Bernstein
1125,1988-09-13,Israel,Tel Aviv,Vienna Philharmonic,Bern Halil,Leonard Bernstein
1125,1988-09-13,Israel,Tel Aviv,Vienna Philharmonic,Bern Prelude,Leonard Bernstein
1125,1988-09-13,Israel,Tel Aviv,Vienna Philharmonic,Bra 98,Leonard Bernstein
1126,1988-09-14,Israel,Tel Aviv,Vienna Philharmonic,Mah 6,Leonard Bernstein
1127,1988-09-15,Israel,Tel Aviv,Vienna Philharmonic,Mah 6,Leonard Bernstein
1128,1988-10-29,United States,Ann Arbor,Vienna Philharmonic,Bee 72b,Leonard Bernstein
1128,1988-10-29,United States,Ann Arbor,Vienna Philharmonic,Bern Halil,Leonard Bernstein
1128,1988-10-29,United States,Ann Arbor,Vienna Philharmonic,Bern Prelude,Leonard Bernstein
1128,1988-10-29,United States,Ann Arbor,Vienna Philharmonic,Bra 98,Leonard Bernstein
1129,1988-10-30,Canada,Toronto,Vienna Philharmonic,Bee 72b,Leonard Bernstein
1129,1988-10-30,Canada,Toronto,Vienna Philharmonic,Bern Halil,Leonard Bernstein
1129,1988-10-30,Canada,Toronto,Vienna Philharmonic,Bern Prelude,Leonard Bernstein
1129,1988-10-30,Canada,Toronto,Vienna Philharmonic,Bra 98,Leonard Bernstein
1130,1988-11-01,United States,New York,Vienna Philharmonic,Bee 72b,Leonard Bernstein
1130,1988-11-01,United States,New York,Vienna Philharmonic,Bern Halil,Leonard Bernstein
1130,1988-11-01,United States,New York,Vienna Philharmonic,Bern Prelude,Leonard Bernstein
1130,1988-11-01,United States,New York,Vienna Philharmonic,Bra 98,Leonard Bernstein
1131,1988-11-02,United States,Washington,Vienna Philharmonic,Bee 72b,Leonard Bernstein
1131,1988-11-02,United States,Washington,Vienna Philharmonic,Bern Halil,Leonard Bernstein
1131,1988-11-02,United States,Washington,Vienna Philharmonic,Bern Prelude,Leonard Bernstein
1131,1988-11-02,United States,Washington,Vienna Philharmonic,Bra 98,Leonard Bernstein
1132,1988-11-04,United States,New York,Vienna Philharmonic,Mah 6,Leonard Bernstein
1133,1988-11-05,United States,New York,Vienna Philharmonic,Bee 72b,Leonard Bernstein
1133,1988-11-05,United States,New York,Vienna Philharmonic,Bern Halil,Leonard Bernstein
1133,1988-11-05,United States,New York,Vienna Philharmonic,Bern Prelude,Leonard Bernstein
1133,1988-11-05,United States,New York,Vienna Philharmonic,Bra 98,Leonard Bernstein
1134,1988-11-06,United States,New York,Vienna Philharmonic,Mah 6,Leonard Bernstein
1135,1988-01-16,Netherlands,Amsterdam,Vienna Philharmonic,Bra 68,Zubin Mehta
1135,1988-01-16,Netherlands,Amsterdam,Vienna Philharmonic,Moz 425,Zubin Mehta
1135,1988-01-16,Netherlands,Amsterdam,Vienna Philharmonic,Str 28,Zubin Mehta
1136,1989-02-16,Great Britain,Hongkong,Vienna Philharmonic,Bee 62,André Previn
1136,1989-02-16,Great Britain,Hongkong,Vienna Philharmonic,Bee 92,André Previn
1136,1989-02-16,Great Britain,Hongkong,Vienna Philharmonic,Moz 364,André Previn
1137,1989-02-17,Great Britain,Hongkong,Vienna Philharmonic,Bee 62,André Previn
1137,1989-02-17,Great Britain,Hongkong,Vienna Philharmonic,Bee 92,André Previn
1137,1989-02-17,Great Britain,Hongkong,Vienna Philharmonic,Moz 364,André Previn
1138,1989-02-18,Great Britain,Hongkong,Vienna Philharmonic,Bra 98,André Previn
1138,1989-02-18,Great Britain,Hongkong,Vienna Philharmonic,Moz 543,André Previn
1139,1989-02-20,Great Britain,Hongkong,Vienna Philharmonic,Bra 98,André Previn
1139,1989-02-20,Great Britain,Hongkong,Vienna Philharmonic,Moz 543,André Previn
1140,1989-02-21,Great Britain,Hongkong,Vienna Philharmonic,Dvo 88,André Previn
1140,1989-02-21,Great Britain,Hongkong,Vienna Philharmonic,Hay 104,André Previn
1140,1989-02-21,Great Britain,Hongkong,Vienna Philharmonic,Str 24,André Previn
1141,1989-02-22,Great Britain,Hongkong,Vienna Philharmonic,Dvo 88,André Previn
1141,1989-02-22,Great Britain,Hongkong,Vienna Philharmonic,Hay 104,André Previn
1141,1989-02-22,Great Britain,Hongkong,Vienna Philharmonic,Str 24,André Previn
1142,1989-02-25,United States,New York,Vienna Philharmonic,Joseph Strauß 212,Herbert von Karajan
1142,1989-02-25,United States,New York,Vienna Philharmonic,Schb 759,Herbert von Karajan
1142,1989-02-25,United States,New York,Vienna Philharmonic,Strauß 117,Herbert von Karajan
1142,1989-02-25,United States,New York,Vienna Philharmonic,Strauß 257,Herbert von Karajan
1142,1989-02-25,United States,New York,Vienna Philharmonic,Strauß 325,Herbert von Karajan
1142,1989-02-25,United States,New York,Vienna Philharmonic,Strauß 437,Herbert von Karajan
1142,1989-02-25,United States,New York,Vienna Philharmonic,Strauß Zig,Herbert von Karajan
1143,1989-02-26,United States,New York,Vienna Philharmonic,Bru 108,Herbert von Karajan
1144,1989-02-28,United States,New York,Vienna Philharmonic,Joseph Strauß 212,Herbert von Karajan
1144,1989-02-28,United States,New York,Vienna Philharmonic,Schb 759,Herbert von Karajan
1144,1989-02-28,United States,New York,Vienna Philharmonic,Strauß 117,Herbert von Karajan
1144,1989-02-28,United States,New York,Vienna Philharmonic,Strauß 257,Herbert von Karajan
1144,1989-02-28,United States,New York,Vienna Philharmonic,Strauß 325,Herbert von Karajan
1144,1989-02-28,United States,New York,Vienna Philharmonic,Strauß 437,Herbert von Karajan
1144,1989-02-28,United States,New York,Vienna Philharmonic,Strauß Zig,Herbert von Karajan
1145,1989-09-20,Germany,Bonn,Vienna Philharmonic,Bee 19,Leonard Bernstein
1145,1989-09-20,Germany,Bonn,Vienna Philharmonic,Bee 58,Leonard Bernstein
1145,1989-09-20,Germany,Bonn,Vienna Philharmonic,Bee 95,Leonard Bernstein
1146,1989-09-21,Germany,Bonn,Vienna Philharmonic,Bee 133,Leonard Bernstein
1146,1989-09-21,Germany,Bonn,Vienna Philharmonic,Bee 15,Leonard Bernstein
1146,1989-09-21,Germany,Bonn,Vienna Philharmonic,Bee 37,Leonard Bernstein
1147,1989-09-22,Germany,Bonn,Vienna Philharmonic,Bee 133,Leonard Bernstein
1147,1989-09-22,Germany,Bonn,Vienna Philharmonic,Bee 92,Leonard Bernstein
1147,1989-09-22,Germany,Bonn,Vienna Philharmonic,Bee 95,Leonard Bernstein
1148,1989-10-31,Japan,Tokyo,Vienna Philharmonic,Men 52,Claudio Abbado
1148,1989-10-31,Japan,Tokyo,Vienna Philharmonic,Schm 98b,Claudio Abbado
1149,1989-11-14,Japan,Tokyo,Vienna Philharmonic,Bru 104,Claudio Abbado
1149,1989-11-14,Japan,Tokyo,Vienna Philharmonic,Moz 201,Claudio Abbado
1150,1989-11-16,Japan,Tokyo,Vienna Philharmonic,Bru 104,Claudio Abbado
1150,1989-11-16,Japan,Tokyo,Vienna Philharmonic,Moz 201,Claudio Abbado
1151,1989-11-28,Germany,Hamburg,Vienna Philharmonic,Dvo 88,André Previn
1151,1989-11-28,Germany,Hamburg,Vienna Philharmonic,Hay 96,André Previn
1151,1989-11-28,Germany,Hamburg,Vienna Philharmonic,Str 20,André Previn
1152,1989-11-29,Belgium,Brussels,Vienna Philharmonic,Dvo 88,André Previn
1152,1989-11-29,Belgium,Brussels,Vienna Philharmonic,Hay 96,André Previn
1152,1989-11-29,Belgium,Brussels,Vienna Philharmonic,Str 20,André Previn
1153,1989-11-30,Great Britain,London,Vienna Philharmonic,Dvo 88,André Previn
1153,1989-11-30,Great Britain,London,Vienna Philharmonic,Hay 96,André Previn
1153,1989-11-30,Great Britain,London,Vienna Philharmonic,Str 20,André Previn
1154,1990-03-06,United States,New York,Vienna Philharmonic,Mah 3,James Levine
1155,1990-03-07,United States,New York,Vienna Philharmonic,Bru 109,Leonard Bernstein
1156,1990-03-09,United States,New York,Vienna Philharmonic,Bru 109,Leonard Bernstein
1157,1990-03-10,United States,New York,Vienna Philharmonic,Berg 6,James Levine
1157,1990-03-10,United States,New York,Vienna Philharmonic,Bra 68,James Levine
1157,1990-03-10,United States,New York,Vienna Philharmonic,Moz 385,James Levine
1158,1990-03-11,United States,New York,Vienna Philharmonic,Mah Geselle,Leonard Bernstein
1158,1990-03-11,United States,New York,Vienna Philharmonic,Mah Rückert,Leonard Bernstein
1158,1990-03-11,United States,New York,Vienna Philharmonic,Sib 39,Leonard Bernstein
1159,1990-09-24,Italy,Turin,Vienna Philharmonic,Bru 104,Claudio Abbado
1160,1990-10-22,Germany,Munich,Vienna Philharmonic,Bee 60,Riccardo Muti
1160,1990-10-22,Germany,Munich,Vienna Philharmonic,Bra 73,Riccardo Muti
1161,1990-10-23,Germany,Stuttgart,Vienna Philharmonic,Bee 60,Riccardo Muti
